word,tile_length,status,sources
понорски,8,accepted,"pdf"
понос,5,accepted,"cik-pogodi|pdf"
поносан,7,accepted,"pdf"
поносати,8,accepted,"pdf"
поносит,7,accepted,"pdf"
поносито,8,accepted,"pdf"
поносно,7,accepted,"pdf"
поноћ,5,accepted,"cik-pogodi|pdf"
поноћни,7,accepted,"pdf"
понтон,6,accepted,"cik-pogodi|pdf"
понуда,6,accepted,"cik-pogodi|pdf"
понудити,8,accepted,"pdf"
понуђач,7,accepted,"pdf"
понукати,8,accepted,"pdf"
поњава,6,accepted,"cik-pogodi|pdf"
поњичког,8,accepted,"pdf"
поњупати,8,accepted,"pdf"
поњушити,8,accepted,"pdf"
поодавно,8,accepted,"pdf"
поодмаћи,8,accepted,"pdf"
поорати,7,accepted,"pdf"
поочим,6,accepted,"cik-pogodi|pdf"
поп,3,accepted,"pdf"
попа,4,accepted,"cik-pogodi|pdf"
попадати,8,accepted,"pdf"
попадија,8,accepted,"pdf"
попак,5,accepted,"cik-pogodi|pdf"
попалити,8,accepted,"pdf"
попапати,8,accepted,"pdf"
попара,6,accepted,"cik-pogodi|pdf"
попарати,8,accepted,"pdf"
попарити,8,accepted,"pdf"
попасти,7,accepted,"pdf"
попасу,6,accepted,"cik-pogodi"
попац,5,accepted,"pdf"
попевати,8,accepted,"pdf"
попевка,7,accepted,"pdf"
попети,6,accepted,"cik-pogodi|pdf"
попи,4,accepted,"cik-pogodi|pdf"
попинути,8,accepted,"pdf"
попис,5,accepted,"pdf"
пописати,8,accepted,"pdf"
пописни,7,accepted,"pdf"
попити,6,accepted,"cik-pogodi|pdf"
попић,5,accepted,"cik-pogodi|pdf"
попица,6,accepted,"cik-pogodi|pdf"
попишати,8,accepted,"pdf"
поплава,7,accepted,"pdf"
поплавни,8,accepted,"pdf"
попо,4,accepted,"cik-pogodi|pdf"
поповати,8,accepted,"pdf"
поповски,8,accepted,"pdf"
поподне,7,accepted,"pdf"
попола,6,accepted,"cik-pogodi|pdf"
попонац,7,accepted,"pdf"
поправка,8,accepted,"pdf"
поправни,8,accepted,"pdf"
попратни,8,accepted,"pdf"
попрек,6,accepted,"cik-pogodi|pdf"
попреко,7,accepted,"pdf"
попречан,8,accepted,"pdf"
попречно,8,accepted,"pdf"
попржити,8,accepted,"pdf"
попријек,8,accepted,"pdf"
поприште,8,accepted,"pdf"
попрсје,7,accepted,"pdf"
попруг,6,accepted,"cik-pogodi|pdf"
попуна,6,accepted,"cik-pogodi|pdf"
попунити,8,accepted,"pdf"
попуст,6,accepted,"cik-pogodi|pdf"
попут,5,accepted,"cik-pogodi|pdf"
попуцати,8,accepted,"pdf"
попушити,8,accepted,"pdf"
пора,4,accepted,"cik-pogodi|pdf"
поради,6,accepted,"cik-pogodi|pdf"
порадити,8,accepted,"pdf"
порађати,8,accepted,"pdf"
пораз,5,accepted,"cik-pogodi|pdf"
поразан,7,accepted,"pdf"
поразити,8,accepted,"pdf"
поразно,7,accepted,"pdf"
поранити,8,accepted,"pdf"
порано,6,accepted,"cik-pogodi|pdf"
пораст,6,accepted,"cik-pogodi|pdf"
порасти,7,accepted,"pdf"
поратни,7,accepted,"pdf"
порвати,7,accepted,"pdf"
порђати,7,accepted,"pdf"
поре,4,accepted,"pdf"
поред,5,accepted,"cik-pogodi|pdf"
поредак,7,accepted,"pdf"
поредати,8,accepted,"pdf"
поредба,7,accepted,"pdf"
поредбен,8,accepted,"pdf"
поредити,8,accepted,"pdf"
поређати,8,accepted,"pdf"
поређе,6,accepted,"pdf"
поређење,8,accepted,"pdf"
порез,5,accepted,"cik-pogodi|pdf"
порезати,8,accepted,"pdf"
порезни,7,accepted,"pdf"
порезник,8,accepted,"pdf"
порекло,7,accepted,"pdf"
порески,7,accepted,"pdf"
поретко,7,accepted,"pdf"
порећи,6,accepted,"cik-pogodi|pdf"
поречје,7,accepted,"pdf"
пори,4,accepted,"cik-pogodi"
порибити,8,accepted,"pdf"
порив,5,accepted,"cik-pogodi|pdf"
порилук,7,accepted,"pdf"
поринути,8,accepted,"pdf"
поринуће,8,accepted,"pdf"
порити,6,accepted,"cik-pogodi|pdf"
порицати,8,accepted,"pdf"
порнић,6,accepted,"cik-pogodi|pdf"
поробити,8,accepted,"pdf"
пород,5,accepted,"cik-pogodi|pdf"
породиља,8,accepted,"pdf"
породити,8,accepted,"pdf"
породица,8,accepted,"pdf"
порођај,7,accepted,"pdf"
порозан,7,accepted,"pdf"
порок,5,accepted,"cik-pogodi|pdf"
пором,5,accepted,"cik-pogodi"
поросити,8,accepted,"pdf"
порота,6,accepted,"cik-pogodi|pdf"
поротни,7,accepted,"pdf"
поротник,8,accepted,"pdf"
порочан,7,accepted,"pdf"
порочно,7,accepted,"pdf"
порт,4,accepted,"cik-pogodi"
порта,5,accepted,"cik-pogodi|pdf"
портабл,7,accepted,"pdf"
портал,6,accepted,"cik-pogodi|pdf"
портални,8,accepted,"pdf"
портик,6,accepted,"cik-pogodi|pdf"
портир,6,accepted,"cik-pogodi|pdf"
портирка,8,accepted,"pdf"
порто,5,accepted,"cik-pogodi|pdf"
портрет,7,accepted,"pdf"
портфељ,7,accepted,"pdf"
пору,4,accepted,"cik-pogodi"
поруб,5,accepted,"cik-pogodi|pdf"
порубити,8,accepted,"pdf"
поруга,6,accepted,"cik-pogodi|pdf"
поругати,8,accepted,"pdf"
порука,6,accepted,"cik-pogodi|pdf"
поруку,6,accepted,"cik-pogodi"
порупчић,8,accepted,"pdf"
порусити,8,accepted,"pdf"
поруци,6,accepted,"cik-pogodi"
поручати,8,accepted,"pdf"
поручити,8,accepted,"pdf"
поручник,8,accepted,"pdf"
порушити,8,accepted,"pdf"
порфир,6,accepted,"cik-pogodi|pdf"
порфира,7,accepted,"pdf"
порфирни,8,accepted,"pdf"
порц,4,accepted,"cik-pogodi"
порцелан,8,accepted,"pdf"
порција,7,accepted,"pdf"
порцијаш,8,accepted,"pdf"
порцулан,8,accepted,"pdf"
посавац,7,accepted,"pdf"
посавина,8,accepted,"pdf"
посавка,7,accepted,"pdf"
посавље,7,accepted,"pdf"
посавски,8,accepted,"pdf"
посада,6,accepted,"cik-pogodi|pdf"
посадити,8,accepted,"pdf"
посадни,7,accepted,"pdf"
посао,5,accepted,"cik-pogodi|pdf"
посве,5,accepted,"pdf"
посвета,7,accepted,"pdf"
посвојак,8,accepted,"pdf"
посвојче,8,accepted,"pdf"
посвуд,6,accepted,"cik-pogodi|pdf"
посвуда,7,accepted,"pdf"
посебан,7,accepted,"pdf"
посебно,7,accepted,"pdf"
посед,5,accepted,"pdf"
поседак,7,accepted,"pdf"
поседати,8,accepted,"pdf"
поседети,8,accepted,"pdf"
поседити,8,accepted,"pdf"
поседни,7,accepted,"pdf"
посело,6,accepted,"cik-pogodi"
посета,6,accepted,"cik-pogodi"
посећи,6,accepted,"cik-pogodi"
посивим,7,accepted,"pdf"
посигу,6,accepted,"cik-pogodi"
посијеку,8,accepted,"pdf"
поскапа,7,accepted,"pdf"
поскок,6,accepted,"cik-pogodi"
посл,4,accepted,"cik-pogodi"
посла,5,accepted,"pdf"
послић,6,accepted,"cik-pogodi"
послови,7,accepted,"pdf"
послугу,7,accepted,"pdf"
послује,7,accepted,"pdf"
послух,6,accepted,"cik-pogodi|pdf"
послушан,8,accepted,"pdf"
послушно,8,accepted,"pdf"
посмртни,8,accepted,"pdf"
посмртно,8,accepted,"pdf"
посмрче,7,accepted,"pdf"
посност,7,accepted,"pdf"
посолити,8,accepted,"pdf"
поспан,6,accepted,"cik-pogodi|pdf"
поспанац,8,accepted,"pdf"
поспанка,8,accepted,"pdf"
поспано,7,accepted,"pdf"
поспати,7,accepted,"pdf"
поспрдан,8,accepted,"pdf"
поспрдно,8,accepted,"pdf"
посранац,8,accepted,"pdf"
посрати,7,accepted,"pdf"
посрбити,8,accepted,"pdf"
посред,6,accepted,"cik-pogodi|pdf"
посредан,8,accepted,"pdf"
посредно,8,accepted,"pdf"
посркати,8,accepted,"pdf"
посрнуо,7,accepted,"pdf"
посрнути,8,accepted,"pdf"
посрнуће,8,accepted,"pdf"
посртај,7,accepted,"pdf"
посртати,8,accepted,"pdf"
пост,4,accepted,"cik-pogodi|pdf"
постава,7,accepted,"pdf"
поставка,8,accepted,"pdf"
постаја,7,accepted,"pdf"
постајни,8,accepted,"pdf"
постан,6,accepted,"cik-pogodi|pdf"
постанак,8,accepted,"pdf"
постање,7,accepted,"pdf"
постао,6,accepted,"cik-pogodi"
постати,7,accepted,"pdf"
постеља,7,accepted,"pdf"
постељни,8,accepted,"pdf"
постепен,8,accepted,"pdf"
постидно,8,accepted,"pdf"
постижан,8,accepted,"pdf"
постити,7,accepted,"pdf"
постићи,7,accepted,"pdf"
посто,5,accepted,"cik-pogodi|pdf"
постојан,8,accepted,"pdf"
постола,7,accepted,"pdf"
постолар,8,accepted,"pdf"
постоље,7,accepted,"pdf"
постотак,8,accepted,"pdf"
постотни,8,accepted,"pdf"
постриг,7,accepted,"pdf"
пострићи,8,accepted,"pdf"
построј,7,accepted,"pdf"
посту,5,accepted,"pdf"
постулат,8,accepted,"pdf"
поступак,8,accepted,"pdf"
поступан,8,accepted,"pdf"
поступно,8,accepted,"pdf"
посуда,6,accepted,"cik-pogodi|pdf"
посудити,8,accepted,"pdf"
посуђе,6,accepted,"cik-pogodi|pdf"
посустао,8,accepted,"pdf"
посути,6,accepted,"cik-pogodi|pdf"
посушити,8,accepted,"pdf"
пот,3,accepted,"pdf"
пота,4,accepted,"pdf"
потабати,8,accepted,"pdf"
потаж,5,accepted,"cik-pogodi|pdf"
потаја,6,accepted,"pdf"
потајан,7,accepted,"pdf"
потајно,7,accepted,"pdf"
потаман,7,accepted,"pdf"
потамо,6,accepted,"cik-pogodi|pdf"
потанак,7,accepted,"pdf"
потанко,7,accepted,"pdf"
потапати,8,accepted,"pdf"
потари,6,accepted,"cik-pogodi"
потаћи,6,accepted,"cik-pogodi|pdf"
поташа,6,accepted,"pdf"
потврд,6,accepted,"cik-pogodi|pdf"
потврда,7,accepted,"pdf"
потврдан,8,accepted,"pdf"
потврдно,8,accepted,"pdf"
потврђ,6,accepted,"pdf"
потежак,7,accepted,"pdf"
потеже,6,accepted,"cik-pogodi|pdf"
потез,5,accepted,"pdf"
потеза,6,accepted,"cik-pogodi"
потезати,8,accepted,"pdf"
потентан,8,accepted,"pdf"
потера,6,accepted,"cik-pogodi|pdf"
потерати,8,accepted,"pdf"
потес,5,accepted,"cik-pogodi|pdf"
потесан,7,accepted,"pdf"
потесати,8,accepted,"pdf"
потесно,7,accepted,"pdf"
потећи,6,accepted,"cik-pogodi|pdf"
потешко,7,accepted,"pdf"
потиљак,7,accepted,"pdf"
потирати,8,accepted,"pdf"
потисак,7,accepted,"pdf"
потих,5,accepted,"pdf"
потихо,6,accepted,"cik-pogodi|pdf"
потицај,7,accepted,"pdf"
потицати,8,accepted,"pdf"
потише,6,accepted,"cik-pogodi|pdf"
потиштен,8,accepted,"pdf"
потјера,7,accepted,"pdf"
потка,5,accepted,"cik-pogodi|pdf"
поткивач,8,accepted,"pdf"
потков,6,accepted,"cik-pogodi|pdf"
поткова,7,accepted,"pdf"
поткован,8,accepted,"pdf"
поткожни,8,accepted,"pdf"
поткоп,6,accepted,"cik-pogodi|pdf"
поткрај,7,accepted,"pdf"
поткрепа,8,accepted,"pdf"
потлеуша,8,accepted,"pdf"
потмуло,7,accepted,"pdf"
потмуо,6,accepted,"cik-pogodi|pdf"
пото,4,accepted,"cik-pogodi|pdf"
потовити,8,accepted,"pdf"
поток,5,accepted,"cik-pogodi|pdf"
потолина,8,accepted,"pdf"
потом,5,accepted,"pdf"
потомак,7,accepted,"pdf"
потонути,8,accepted,"pdf"
потоњи,6,accepted,"cik-pogodi|pdf"
потоп,5,accepted,"cik-pogodi|pdf"
потопити,8,accepted,"pdf"
потопни,7,accepted,"pdf"
потопски,8,accepted,"pdf"
потоци,6,accepted,"cik-pogodi"
поточар,7,accepted,"pdf"
поточара,8,accepted,"pdf"
поточина,8,accepted,"pdf"
поточић,7,accepted,"pdf"
поточни,7,accepted,"pdf"
потпала,7,accepted,"pdf"
потпасти,8,accepted,"pdf"
потпећи,7,accepted,"pdf"
потпис,6,accepted,"cik-pogodi|pdf"
потплат,7,accepted,"pdf"
потпора,7,accepted,"pdf"
потпорањ,8,accepted,"pdf"
потпорни,8,accepted,"pdf"
потпун,6,accepted,"cik-pogodi|pdf"
потпуно,7,accepted,"pdf"
потпури,7,accepted,"pdf"
потра,5,accepted,"cik-pogodi|pdf"
потрага,7,accepted,"pdf"
потражња,8,accepted,"pdf"
потргати,8,accepted,"pdf"
потреба,7,accepted,"pdf"
потребан,8,accepted,"pdf"
потребно,8,accepted,"pdf"
потрес,6,accepted,"cik-pogodi|pdf"
потресан,8,accepted,"pdf"
потресен,8,accepted,"pdf"
потресно,8,accepted,"pdf"
потрести,8,accepted,"pdf"
потрети,7,accepted,"pdf"
потрљати,8,accepted,"pdf"
потрошан,8,accepted,"pdf"
потрошач,8,accepted,"pdf"
потрошња,8,accepted,"pdf"
потрти,6,accepted,"cik-pogodi|pdf"
потрчати,8,accepted,"pdf"
потуђити,8,accepted,"pdf"
потужити,8,accepted,"pdf"
потукач,7,accepted,"pdf"
потулити,8,accepted,"pdf"
потуљен,7,accepted,"pdf"
потуљено,8,accepted,"pdf"
потурати,8,accepted,"pdf"
потурити,8,accepted,"pdf"
потурица,8,accepted,"pdf"
потући,6,accepted,"cik-pogodi|pdf"
потуцало,8,accepted,"pdf"
потуцати,8,accepted,"pdf"
потхват,7,accepted,"pdf"
потчињен,8,accepted,"pdf"
поћи,4,accepted,"cik-pogodi|pdf"
поћу,4,accepted,"cik-pogodi"
поћудан,7,accepted,"pdf"
поћутати,8,accepted,"pdf"
поузак,6,accepted,"cik-pogodi|pdf"
поузан,6,accepted,"cik-pogodi|pdf"
поуздан,7,accepted,"pdf"
поуздано,8,accepted,"pdf"
поуздање,8,accepted,"pdf"
поуздати,8,accepted,"pdf"
поузеће,7,accepted,"pdf"
поука,5,accepted,"cik-pogodi|pdf"
поуљити,7,accepted,"pdf"
поучан,6,accepted,"cik-pogodi|pdf"
поучити,7,accepted,"pdf"
поучљив,7,accepted,"pdf"
поучно,6,accepted,"cik-pogodi|pdf"
поучност,8,accepted,"pdf"
пофалити,8,accepted,"pdf"
похабати,8,accepted,"pdf"
похађати,8,accepted,"pdf"
похара,6,accepted,"cik-pogodi|pdf"
похарати,8,accepted,"pdf"
похвала,7,accepted,"pdf"
похвалан,8,accepted,"pdf"
похвално,8,accepted,"pdf"
похитати,8,accepted,"pdf"
похладан,8,accepted,"pdf"
похлепа,7,accepted,"pdf"
похлепан,8,accepted,"pdf"
похлепно,8,accepted,"pdf"
поховати,8,accepted,"pdf"
поход,5,accepted,"pdf"
походати,8,accepted,"pdf"
походити,8,accepted,"pdf"
походња,7,accepted,"pdf"
похота,6,accepted,"cik-pogodi|pdf"
похотан,7,accepted,"pdf"
похотно,7,accepted,"pdf"
похрана,7,accepted,"pdf"
похрлити,8,accepted,"pdf"
похулити,8,accepted,"pdf"
поцепати,8,accepted,"pdf"
поцркати,8,accepted,"pdf"
поцрнити,8,accepted,"pdf"
поцрпсти,8,accepted,"pdf"
поцурити,8,accepted,"pdf"
почасни,7,accepted,"pdf"
почаст,6,accepted,"cik-pogodi|pdf"
поче,4,accepted,"cik-pogodi"
почек,5,accepted,"cik-pogodi|pdf"
почекати,8,accepted,"pdf"
почела,6,accepted,"cik-pogodi"
почест,6,accepted,"pdf"
почесто,7,accepted,"pdf"
почетак,7,accepted,"pdf"
почети,6,accepted,"pdf"
почетни,7,accepted,"pdf"
почетник,8,accepted,"pdf"
почеци,6,accepted,"cik-pogodi"
почешати,8,accepted,"pdf"
почеше,6,accepted,"pdf"
почешће,7,accepted,"pdf"
почивати,8,accepted,"pdf"
почивка,7,accepted,"pdf"
починак,7,accepted,"pdf"
починити,8,accepted,"pdf"
починути,8,accepted,"pdf"
почињати,8,accepted,"pdf"
почиње,6,accepted,"cik-pogodi"
почувати,8,accepted,"pdf"
почути,6,accepted,"cik-pogodi|pdf"
почучањ,7,accepted,"pdf"
поша,4,accepted,"cik-pogodi|pdf"
пошалити,8,accepted,"pdf"
пошалица,8,accepted,"pdf"
пошаст,6,accepted,"cik-pogodi|pdf"
пошетати,8,accepted,"pdf"
пошиљка,7,accepted,"pdf"
поширок,7,accepted,"pdf"
пошити,6,accepted,"cik-pogodi|pdf"
пошта,5,accepted,"cik-pogodi|pdf"
поштар,6,accepted,"cik-pogodi|pdf"
поштарка,8,accepted,"pdf"
поштеда,7,accepted,"pdf"
поштен,6,accepted,"cik-pogodi|pdf"
поштено,7,accepted,"pdf"
поштењак,8,accepted,"pdf"
поштење,7,accepted,"pdf"
пошто,5,accepted,"pdf"
поштован,8,accepted,"pdf"
пошумити,8,accepted,"pdf"
ппор,4,accepted,"pdf"
ппорта,6,accepted,"pdf"
пптај,5,accepted,"pdf"
пр,2,accepted,"pdf"
пра,3,accepted,"pdf"
прабаба,7,accepted,"pdf"
прав,4,accepted,"cik-pogodi|pdf"
права,5,accepted,"cik-pogodi|pdf"
правац,6,accepted,"cik-pogodi|pdf"
правда,6,accepted,"cik-pogodi|pdf"
правдати,8,accepted,"pdf"
правди,6,accepted,"cik-pogodi"
правду,6,accepted,"cik-pogodi"
праведан,8,accepted,"pdf"
праведно,8,accepted,"pdf"
прави,5,accepted,"cik-pogodi|pdf"
правилан,8,accepted,"pdf"
правилно,8,accepted,"pdf"
правило,7,accepted,"pdf"
правити,7,accepted,"pdf"
правичан,8,accepted,"pdf"
правично,8,accepted,"pdf"
правни,6,accepted,"cik-pogodi|pdf"
правница,8,accepted,"pdf"
правно,6,accepted,"cik-pogodi|pdf"
право,5,accepted,"cik-pogodi|pdf"
правопис,8,accepted,"pdf"
правцати,8,accepted,"pdf"
правце,6,accepted,"pdf"
праг,4,accepted,"cik-pogodi|pdf"
прадавни,8,accepted,"pdf"
прадбба,7,accepted,"pdf"
прадед,6,accepted,"cik-pogodi|pdf"
прадеда,7,accepted,"pdf"
прадјед,7,accepted,"pdf"
прадоба,7,accepted,"pdf"
пражитељ,8,accepted,"pdf"
празан,6,accepted,"cik-pogodi|pdf"
празилук,8,accepted,"pdf"
празне,6,accepted,"cik-pogodi"
празник,7,accepted,"pdf"
празнина,8,accepted,"pdf"
празнити,8,accepted,"pdf"
